date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:22:56	4967/4967	---M--	200	added ('OK')	image/png	etag:%225a8c2a0a-1367%22	https://thunder-team.com/friend-finder/css/emoji/lock_with_ink_pen.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/lock_with_ink_pen.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:56	5771/5771	---M--	200	added ('OK')	image/png	etag:%225a8c2a0b-168b%22	https://thunder-team.com/friend-finder/css/emoji/lollipop.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/lollipop.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:56	3417/3417	---M--	200	added ('OK')	image/png	etag:%225a8c2a0b-d59%22	https://thunder-team.com/friend-finder/css/emoji/loop.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/loop.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:57	6001/6001	---M--	200	added ('OK')	image/png	etag:%225a8c2a0d-1771%22	https://thunder-team.com/friend-finder/css/emoji/loudspeaker.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/loudspeaker.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:57	5941/5941	---M--	200	added ('OK')	image/png	etag:%225a8c2a0e-1735%22	https://thunder-team.com/friend-finder/css/emoji/love_hotel.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/love_hotel.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:57	2467/2467	---M--	200	added ('OK')	image/png	etag:%225a8c2a0f-9a3%22	https://thunder-team.com/friend-finder/css/emoji/love_letter.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/love_letter.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:57	2498/2498	---M--	200	added ('OK')	image/png	etag:%225a8c2a10-9c2%22	https://thunder-team.com/friend-finder/css/emoji/low_brightness.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/low_brightness.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:58	4734/4734	---M--	200	added ('OK')	image/png	etag:%225a8c2a11-127e%22	https://thunder-team.com/friend-finder/css/emoji/m.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/m.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:58	3040/3040	---M--	200	added ('OK')	image/png	etag:%225a8c2a12-be0%22	https://thunder-team.com/friend-finder/css/emoji/mag.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mag.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:58	3629/3629	---M--	200	added ('OK')	image/png	etag:%225a8c2a14-e2d%22	https://thunder-team.com/friend-finder/css/emoji/mag_right.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mag_right.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:58	3309/3309	---M--	200	added ('OK')	image/png	etag:%225a8c2a14-ced%22	https://thunder-team.com/friend-finder/css/emoji/mahjong.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mahjong.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:59	4196/4196	---M--	200	added ('OK')	image/png	etag:%225a8c2a18-1064%22	https://thunder-team.com/friend-finder/css/emoji/mailbox.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mailbox.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:59	4360/4360	---M--	200	added ('OK')	image/png	etag:%225a8c2a17-1108%22	https://thunder-team.com/friend-finder/css/emoji/mailbox_closed.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mailbox_closed.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:59	4581/4581	---M--	200	added ('OK')	image/png	etag:%225a8c2a19-11e5%22	https://thunder-team.com/friend-finder/css/emoji/mailbox_with_mail.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mailbox_with_mail.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:59	3101/3101	---M--	200	added ('OK')	image/png	etag:%225a8c2a1a-c1d%22	https://thunder-team.com/friend-finder/css/emoji/mailbox_with_no_mail.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mailbox_with_no_mail.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:22:59	6023/6023	---M--	200	added ('OK')	image/png	etag:%225a8c2a1b-1787%22	https://thunder-team.com/friend-finder/css/emoji/man.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/man.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:00	5324/5324	---M--	200	added ('OK')	image/png	etag:%225a8c2a1e-14cc%22	https://thunder-team.com/friend-finder/css/emoji/man_with_gua_pi_mao.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/man_with_gua_pi_mao.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:00	6528/6528	---M--	200	added ('OK')	image/png	etag:%225a8c2a1e-1980%22	https://thunder-team.com/friend-finder/css/emoji/man_with_turban.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/man_with_turban.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:00	4749/4749	---M--	200	added ('OK')	image/png	etag:%225a8c2a1c-128d%22	https://thunder-team.com/friend-finder/css/emoji/mans_shoe.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mans_shoe.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:00	4450/4450	---M--	200	added ('OK')	image/png	etag:%225a8c2a20-1162%22	https://thunder-team.com/friend-finder/css/emoji/maple_leaf.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/maple_leaf.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:01	5235/5235	---M--	200	added ('OK')	image/png	etag:%225a8c2a20-1473%22	https://thunder-team.com/friend-finder/css/emoji/mask.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mask.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:01	6036/6036	---M--	200	added ('OK')	image/png	etag:%225a8c2a22-1794%22	https://thunder-team.com/friend-finder/css/emoji/massage.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/massage.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:01	5425/5425	---M--	200	added ('OK')	image/png	etag:%225a8c2a22-1531%22	https://thunder-team.com/friend-finder/css/emoji/meat_on_bone.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/meat_on_bone.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:01	4680/4680	---M--	200	added ('OK')	image/png	etag:%225a8c2a24-1248%22	https://thunder-team.com/friend-finder/css/emoji/mega.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mega.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:02	8233/8233	---M--	200	added ('OK')	image/png	etag:%225a8c2a24-2029%22	https://thunder-team.com/friend-finder/css/emoji/melon.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/melon.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:02	4945/4945	---M--	200	added ('OK')	image/png	etag:%225a8c2a26-1351%22	https://thunder-team.com/friend-finder/css/emoji/memo.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/memo.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:02	3368/3368	---M--	200	added ('OK')	image/png	etag:%225a8c2a26-d28%22	https://thunder-team.com/friend-finder/css/emoji/mens.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mens.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:02	3098/3098	---M--	200	added ('OK')	image/png	etag:%225a8c2a28-c1a%22	https://thunder-team.com/friend-finder/css/emoji/metal.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/metal.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:03	3402/3402	---M--	200	added ('OK')	image/png	etag:%225a8c2a29-d4a%22	https://thunder-team.com/friend-finder/css/emoji/metro.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/metro.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:03	3680/3680	---M--	200	added ('OK')	image/png	etag:%225a8c2a2a-e60%22	https://thunder-team.com/friend-finder/css/emoji/microphone.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/microphone.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:03	4130/4130	---M--	200	added ('OK')	image/png	etag:%225a8c2a2b-1022%22	https://thunder-team.com/friend-finder/css/emoji/microscope.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/microscope.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:03	5878/5878	---M--	200	added ('OK')	image/png	etag:%225a8c2a2c-16f6%22	https://thunder-team.com/friend-finder/css/emoji/milky_way.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/milky_way.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:04	3113/3113	---M--	200	added ('OK')	image/png	etag:%225a8c2a2d-c29%22	https://thunder-team.com/friend-finder/css/emoji/minibus.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/minibus.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:04	5594/5594	---M--	200	added ('OK')	image/png	etag:%225a8c2a2e-15da%22	https://thunder-team.com/friend-finder/css/emoji/minidisc.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/minidisc.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:04	3521/3521	---M--	200	added ('OK')	image/png	etag:%225a8c2a2f-dc1%22	https://thunder-team.com/friend-finder/css/emoji/mobile_phone_off.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mobile_phone_off.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:04	7584/7584	---M--	200	added ('OK')	image/png	etag:%225a8c2a30-1da0%22	https://thunder-team.com/friend-finder/css/emoji/money_with_wings.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/money_with_wings.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:05	5500/5500	---M--	200	added ('OK')	image/png	etag:%225a8c2a2f-157c%22	https://thunder-team.com/friend-finder/css/emoji/moneybag.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/moneybag.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:05	4973/4973	---M--	200	added ('OK')	image/png	etag:%225a8c2a30-136d%22	https://thunder-team.com/friend-finder/css/emoji/monkey.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/monkey.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:05	5348/5348	---M--	200	added ('OK')	image/png	etag:%225a8c2a31-14e4%22	https://thunder-team.com/friend-finder/css/emoji/monkey_face.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/monkey_face.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:05	4311/4311	---M--	200	added ('OK')	image/png	etag:%225a8c2a32-10d7%22	https://thunder-team.com/friend-finder/css/emoji/monorail.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/monorail.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:06	3541/3541	---M--	200	added ('OK')	image/png	etag:%225a8c2a33-dd5%22	https://thunder-team.com/friend-finder/css/emoji/moon.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/moon.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:06	4164/4164	---M--	200	added ('OK')	image/png	etag:%225a8c2a33-1044%22	https://thunder-team.com/friend-finder/css/emoji/mortar_board.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mortar_board.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:06	5004/5004	---M--	200	added ('OK')	image/png	etag:%225a8c2a36-138c%22	https://thunder-team.com/friend-finder/css/emoji/mount_fuji.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mount_fuji.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:06	9511/9511	---M--	200	added ('OK')	image/png	etag:%225a8c2a34-2527%22	https://thunder-team.com/friend-finder/css/emoji/mountain_bicyclist.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mountain_bicyclist.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:07	4405/4405	---M--	200	added ('OK')	image/png	etag:%225a8c2a34-1135%22	https://thunder-team.com/friend-finder/css/emoji/mountain_cableway.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mountain_cableway.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:07	7448/7448	---M--	200	added ('OK')	image/png	etag:%225a8c2a35-1d18%22	https://thunder-team.com/friend-finder/css/emoji/mountain_railway.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mountain_railway.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:07	6625/6625	---M--	200	added ('OK')	image/png	etag:%225a8c2a37-19e1%22	https://thunder-team.com/friend-finder/css/emoji/mouse.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mouse.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:07	4087/4087	---M--	200	added ('OK')	image/png	etag:%225a8c2a37-ff7%22	https://thunder-team.com/friend-finder/css/emoji/mouse2.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mouse2.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:08	4081/4081	---M--	200	added ('OK')	image/png	etag:%225a8c2a39-ff1%22	https://thunder-team.com/friend-finder/css/emoji/movie_camera.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/movie_camera.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:08	2166/2166	---M--	200	added ('OK')	image/png	etag:%225a8c2a39-876%22	https://thunder-team.com/friend-finder/css/emoji/moyai.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/moyai.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:09	4672/4672	---M--	200	added ('OK')	image/png	etag:%225a8c2a3a-1240%22	https://thunder-team.com/friend-finder/css/emoji/muscle.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/muscle.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:09	4887/4887	---M--	200	added ('OK')	image/png	etag:%225a8c2a3b-1317%22	https://thunder-team.com/friend-finder/css/emoji/mushroom.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mushroom.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:09	1944/1944	---M--	200	added ('OK')	image/png	etag:%225a8c2a3c-798%22	https://thunder-team.com/friend-finder/css/emoji/musical_keyboard.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/musical_keyboard.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:09	3188/3188	---M--	200	added ('OK')	image/png	etag:%225a8c2a3c-c74%22	https://thunder-team.com/friend-finder/css/emoji/musical_note.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/musical_note.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:10	1497/1497	---M--	200	added ('OK')	image/png	etag:%225a8c2a3d-5d9%22	https://thunder-team.com/friend-finder/css/emoji/musical_score.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/musical_score.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:10	6635/6635	---M--	200	added ('OK')	image/png	etag:%225a8c2a3d-19eb%22	https://thunder-team.com/friend-finder/css/emoji/mute.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/mute.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:10	5814/5814	---M--	200	added ('OK')	image/png	etag:%225a8c2a3e-16b6%22	https://thunder-team.com/friend-finder/css/emoji/nail_care.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/nail_care.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:10	3985/3985	---M--	200	added ('OK')	image/png	etag:%225a8c2a3f-f91%22	https://thunder-team.com/friend-finder/css/emoji/name_badge.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/name_badge.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:11	6247/6247	---M--	200	added ('OK')	image/png	etag:%225a8c2a40-1867%22	https://thunder-team.com/friend-finder/css/emoji/neckbeard.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/neckbeard.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:11	6116/6116	---M--	200	added ('OK')	image/png	etag:%225a8c2a40-17e4%22	https://thunder-team.com/friend-finder/css/emoji/necktie.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/necktie.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:11	3853/3853	---M--	200	added ('OK')	image/png	etag:%225a8c2a41-f0d%22	https://thunder-team.com/friend-finder/css/emoji/negative_squared_cross_mark.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/negative_squared_cross_mark.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:11	4843/4843	---M--	200	added ('OK')	image/png	etag:%225a8c2a41-12eb%22	https://thunder-team.com/friend-finder/css/emoji/neutral_face.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/neutral_face.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:11	3927/3927	---M--	200	added ('OK')	image/png	etag:%225a8c2a42-f57%22	https://thunder-team.com/friend-finder/css/emoji/new.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/new.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:12	5276/5276	---M--	200	added ('OK')	image/png	etag:%225a8c2a44-149c%22	https://thunder-team.com/friend-finder/css/emoji/new_moon.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/new_moon.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:12	6708/6708	---M--	200	added ('OK')	image/png	etag:%225a8c2a44-1a34%22	https://thunder-team.com/friend-finder/css/emoji/new_moon_with_face.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/new_moon_with_face.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:12	5180/5180	---M--	200	added ('OK')	image/png	etag:%225a8c2a42-143c%22	https://thunder-team.com/friend-finder/css/emoji/newspaper.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/newspaper.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:12	4201/4201	---M--	200	added ('OK')	image/png	etag:%225a8c2a45-1069%22	https://thunder-team.com/friend-finder/css/emoji/ng.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/ng.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:13	3776/3776	---M--	200	added ('OK')	image/png	etag:%225a8c2a45-ec0%22	https://thunder-team.com/friend-finder/css/emoji/nine.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/nine.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:13	5944/5944	---M--	200	added ('OK')	image/png	etag:%225a8c2a49-1738%22	https://thunder-team.com/friend-finder/css/emoji/no_bell.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/no_bell.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:23:13	5661/5661	---M--	200	added ('OK')	image/png	etag:%225a8c2a4a-161d%22	https://thunder-team.com/friend-finder/css/emoji/no_bicycles.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/no_bicycles.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
